"","id","measure","date","street","lat","long","type","unit","format","id_char","type_and_unit","normal_measure"
"368",20020,8.5,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.494186046511628
"369",20020,10.5,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.61046511627907
"370",20020,17.2,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",1
"371",20020,11.9,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.691860465116279
"372",20020,7.7,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.447674418604651
"373",20020,5.5,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.319767441860465
"374",20020,5.9,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.343023255813954
"375",20020,6.3,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.366279069767442
"376",20020,5.8,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.337209302325581
"377",20020,5.3,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.308139534883721
"378",20020,5.2,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.302325581395349
"379",20020,6,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.348837209302326
"380",20020,6.5,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.377906976744186
"381",20020,10.1,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.587209302325581
"382",20020,12.9,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.75
"383",20020,13.9,"2013/12/16","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.808139534883721
"384",20020,12.2,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.709302325581395
"385",20020,11.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.645348837209302
"386",20020,11.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.645348837209302
"387",20020,10.6,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.616279069767442
"388",20020,10.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.587209302325581
"389",20020,9.7,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.563953488372093
"390",20020,10.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.587209302325581
"391",20020,10.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.587209302325581
"392",20020,11.4,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.662790697674419
"393",20020,12.9,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.75
"394",20020,16.9,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.982558139534884
"395",20020,16.4,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.953488372093023
"396",20020,8.6,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.5
"397",20020,5.8,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.337209302325581
"398",20020,4.7,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.273255813953488
"399",20020,4.7,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.273255813953488
"400",20020,5.4,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.313953488372093
"401",20020,5.2,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.302325581395349
"402",20020,6.2,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.36046511627907
"403",20020,5.9,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.343023255813954
"404",20020,6.2,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.36046511627907
"405",20020,7.2,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.418604651162791
"406",20020,11.1,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.645348837209302
"407",20020,12.7,"2013/12/17","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.738372093023256
"408",20020,11.5,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.668604651162791
"409",20020,12.3,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.715116279069767
"410",20020,11.9,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.691860465116279
"411",20020,12.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.744186046511628
"412",20020,12.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.744186046511628
"413",20020,12.2,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.709302325581395
"414",20020,11.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.686046511627907
"415",20020,12.4,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.72093023255814
"416",20020,14.3,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.831395348837209
"417",20020,16.6,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.965116279069768
"418",20020,16.2,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.941860465116279
"419",20020,12,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.697674418604651
"420",20020,4.9,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.284883720930233
"421",20020,6.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.395348837209302
"422",20020,11.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.686046511627907
"423",20020,12.2,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.709302325581395
"424",20020,13.6,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.790697674418605
"425",20020,13.9,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.808139534883721
"426",20020,14,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.813953488372093
"427",20020,9.3,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.540697674418605
"428",20020,11,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.63953488372093
"429",20020,11.4,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.662790697674419
"430",20020,14.4,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.837209302325581
"431",20020,13.8,"2013/12/18","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.802325581395349
"432",20020,13.9,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.808139534883721
"433",20020,11.1,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.645348837209302
"434",20020,8.9,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.517441860465116
"435",20020,7.2,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.418604651162791
"436",20020,6.4,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.372093023255814
"437",20020,6.3,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.366279069767442
"438",20020,5.8,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.337209302325581
"439",20020,5.6,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.325581395348837
"440",20020,4.6,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.267441860465116
"441",20020,5.2,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.302325581395349
"442",20020,5.3,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.308139534883721
"443",20020,4.9,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.284883720930233
"444",20020,6.3,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.366279069767442
"445",20020,6.2,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.36046511627907
"446",20020,8,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.465116279069767
"447",20020,7.1,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.412790697674419
"448",20020,6.5,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.377906976744186
"449",20020,5.8,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.337209302325581
"450",20020,5.4,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.313953488372093
"451",20020,5.3,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.308139534883721
"452",20020,4.8,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.27906976744186
"453",20020,5,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.290697674418605
"454",20020,4.3,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.25
"455",20020,4.9,"2013/12/19","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.284883720930233
"456",20020,5.1,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.296511627906977
"457",20020,4.2,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.244186046511628
"458",20020,4.3,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.25
"459",20020,4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.232558139534884
"460",20020,3.8,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.22093023255814
"461",20020,3.1,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.180232558139535
"462",20020,3.1,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.180232558139535
"463",20020,2.9,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"464",20020,3.1,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.180232558139535
"465",20020,2.6,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.151162790697674
"466",20020,3.4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"467",20020,3.4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"468",20020,3.3,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.191860465116279
"469",20020,4.2,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.244186046511628
"470",20020,3.9,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.226744186046512
"471",20020,4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.232558139534884
"472",20020,3.4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"473",20020,4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.232558139534884
"474",20020,3.2,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"475",20020,3.5,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.203488372093023
"476",20020,3.8,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.22093023255814
"477",20020,3.6,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.209302325581395
"478",20020,3.6,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.209302325581395
"479",20020,3.4,"2013/12/20","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"480",20020,2.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"481",20020,3.2,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"482",20020,3.1,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.180232558139535
"483",20020,3.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.203488372093023
"484",20020,3.2,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"485",20020,2.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"486",20020,2.8,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.162790697674419
"487",20020,2.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"488",20020,2.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"489",20020,3.2,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"490",20020,3.8,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.22093023255814
"491",20020,3.9,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.226744186046512
"492",20020,6.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.383720930232558
"493",20020,3.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.209302325581395
"494",20020,4.8,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.27906976744186
"495",20020,4.7,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.273255813953488
"496",20020,4.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.267441860465116
"497",20020,4.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.261627906976744
"498",20020,4.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.261627906976744
"499",20020,4.5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.261627906976744
"500",20020,4.4,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.255813953488372
"501",20020,5.4,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.313953488372093
"502",20020,5,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.290697674418605
"503",20020,4.6,"2013/12/21","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.267441860465116
"504",20020,4.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.284883720930233
"505",20020,4.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.27906976744186
"506",20020,4.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.244186046511628
"507",20020,4.1,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.238372093023256
"508",20020,4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.232558139534884
"509",20020,3.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"510",20020,2.7,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.156976744186047
"511",20020,3,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.174418604651163
"512",20020,3.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"513",20020,3.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"514",20020,3.3,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.191860465116279
"515",20020,3.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"516",20020,2.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.162790697674419
"517",20020,2.8,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.162790697674419
"518",20020,3.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"519",20020,3.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"520",20020,2.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"521",20020,2.9,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.168604651162791
"522",20020,2.6,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.151162790697674
"523",20020,2.6,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.151162790697674
"524",20020,3.2,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.186046511627907
"525",20020,3.4,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.197674418604651
"526",20020,3.5,"2013/12/22","Milano -via Carlo Pascal ",45.478452,9.235016,"Ammonia","µg/m","YYYY/MM/DD","20020","Ammonia-µg/m",0.203488372093023
